destinations_count;cost;execution_time;sequence
4;43006;0.00889706611633300781;[1, 2, 3]
4;43006;0.00886559486389160156;[1, 2, 3]
4;43006;0.00892686843872070312;[1, 2, 3]
4;43006;0.00898766517639160156;[1, 2, 3]
4;43006;0.00888967514038085938;[1, 2, 3]
4;43006;0.00901174545288085938;[1, 2, 3]
4;43006;0.00923705101013183594;[1, 2, 3]
4;43006;0.00895786285400390625;[1, 2, 3]
4;43006;0.00892019271850585938;[1, 2, 3]
4;43006;0.00934815406799316406;[1, 2, 3]
4;43006;0.00891089439392089844;[1, 2, 3]
4;43006;0.00892114639282226562;[1, 2, 3]
4;43006;0.00907087326049804688;[1, 2, 3]
4;43006;0.00876569747924804688;[1, 2, 3]
4;43006;0.00890660285949707031;[1, 2, 3]
4;43006;0.00884652137756347656;[1, 2, 3]
4;43006;0.00892472267150878906;[1, 2, 3]
4;43006;0.00903749465942382812;[1, 2, 3]
4;43006;0.01083326339721679688;[1, 2, 3]
4;43006;0.00888586044311523438;[1, 2, 3]
4;43006;0.00894069671630859375;[1, 2, 3]
4;43006;0.00896596908569335938;[1, 2, 3]
4;43006;0.00902748107910156250;[1, 2, 3]
4;43006;0.00889277458190917969;[1, 2, 3]
4;43006;0.00935196876525878906;[1, 2, 3]
4;43006;0.00879001617431640625;[1, 2, 3]
4;43006;0.00891160964965820312;[1, 2, 3]
4;43006;0.00900411605834960938;[1, 2, 3]
4;43006;0.00895881652832031250;[1, 2, 3]
4;43006;0.00910210609436035156;[1, 2, 3]
4;43006;0.00891304016113281250;[1, 2, 3]
4;43006;0.00902915000915527344;[1, 2, 3]
4;43006;0.00883388519287109375;[1, 2, 3]
4;43006;0.00878214836120605469;[1, 2, 3]
4;43006;0.00890326499938964844;[1, 2, 3]
4;43006;0.00889635086059570312;[1, 2, 3]
4;43006;0.00887537002563476562;[1, 2, 3]
4;43006;0.00894641876220703125;[1, 2, 3]
4;43006;0.00881314277648925781;[1, 2, 3]
4;43006;0.00886797904968261719;[1, 2, 3]
4;43006;0.00942373275756835938;[1, 2, 3]
4;43006;0.00902295112609863281;[1, 2, 3]
4;43006;0.00890088081359863281;[1, 2, 3]
4;43006;0.00894618034362792969;[1, 2, 3]
4;43006;0.00872635841369628906;[1, 2, 3]
4;43006;0.00884008407592773438;[1, 2, 3]
4;43006;0.00882482528686523438;[1, 2, 3]
4;43006;0.00883674621582031250;[1, 2, 3]
4;43006;0.00909805297851562500;[1, 2, 3]
4;43006;0.00903725624084472656;[1, 2, 3]
4;43006;0.00878906250000000000;[1, 2, 3]
4;43006;0.00904631614685058594;[1, 2, 3]
4;43006;0.00887823104858398438;[1, 2, 3]
4;43006;0.00884723663330078125;[1, 2, 3]
4;43006;0.00900793075561523438;[1, 2, 3]
4;43006;0.00899720191955566406;[1, 2, 3]
4;43006;0.00901103019714355469;[1, 2, 3]
4;43006;0.00888133049011230469;[1, 2, 3]
4;43006;0.00896453857421875000;[1, 2, 3]
4;43006;0.00890803337097167969;[1, 2, 3]
4;43006;0.00906181335449218750;[1, 2, 3]
4;43006;0.00902128219604492188;[1, 2, 3]
4;43006;0.00961041450500488281;[1, 2, 3]
4;43006;0.00891327857971191406;[1, 2, 3]
4;43006;0.00897622108459472656;[1, 2, 3]
4;43006;0.01129150390625000000;[1, 2, 3]
4;43006;0.00890326499938964844;[1, 2, 3]
4;43006;0.00907158851623535156;[1, 2, 3]
4;43006;0.00923252105712890625;[1, 2, 3]
4;43006;0.00898003578186035156;[1, 2, 3]
4;43006;0.00904107093811035156;[1, 2, 3]
4;43006;0.00882291793823242188;[1, 2, 3]
4;43006;0.00959014892578125000;[1, 2, 3]
4;43006;0.00904774665832519531;[1, 2, 3]
4;43006;0.00894975662231445312;[1, 2, 3]
4;43006;0.00897288322448730469;[1, 2, 3]
4;43006;0.00972914695739746094;[1, 2, 3]
4;43006;0.00892901420593261719;[1, 2, 3]
4;43006;0.00875973701477050781;[1, 2, 3]
4;43006;0.00884366035461425781;[1, 2, 3]
4;43006;0.00908827781677246094;[1, 2, 3]
4;43006;0.00884413719177246094;[1, 2, 3]
4;43006;0.00900936126708984375;[1, 2, 3]
4;43006;0.00888180732727050781;[1, 2, 3]
4;43006;0.00901126861572265625;[1, 2, 3]
4;43006;0.00902676582336425781;[1, 2, 3]
4;43006;0.00897526741027832031;[1, 2, 3]
4;43006;0.00884103775024414062;[1, 2, 3]
4;43006;0.00880408287048339844;[1, 2, 3]
4;43006;0.00941896438598632812;[1, 2, 3]
4;43006;0.00900816917419433594;[1, 2, 3]
4;43006;0.00900030136108398438;[1, 2, 3]
4;43006;0.00882315635681152344;[1, 2, 3]
4;43006;0.00896978378295898438;[1, 2, 3]
4;43006;0.00913739204406738281;[1, 2, 3]
4;43006;0.00904655456542968750;[1, 2, 3]
4;43006;0.00909924507141113281;[1, 2, 3]
4;43006;0.00888872146606445312;[1, 2, 3]
4;43006;0.00891757011413574219;[1, 2, 3]
4;43006;0.00888633728027343750;[1, 2, 3]
5;43674;0.00892424583435058594;[1, 4, 2, 3]
5;43674;0.00889039039611816406;[1, 4, 2, 3]
5;43674;0.00892448425292968750;[1, 4, 2, 3]
5;43674;0.00903105735778808594;[1, 4, 2, 3]
5;43674;0.00905585289001464844;[1, 4, 2, 3]
5;43674;0.00897502899169921875;[1, 4, 2, 3]
5;43674;0.00893259048461914062;[1, 4, 2, 3]
5;43674;0.00903725624084472656;[1, 4, 2, 3]
5;43674;0.00895547866821289062;[1, 4, 2, 3]
5;43674;0.00906252861022949219;[1, 4, 2, 3]
5;43674;0.00901365280151367188;[1, 4, 2, 3]
5;43674;0.00897026062011718750;[1, 4, 2, 3]
5;43674;0.00907182693481445312;[1, 4, 2, 3]
5;43674;0.00885605812072753906;[1, 4, 2, 3]
5;43674;0.00890254974365234375;[1, 4, 2, 3]
