destinations_count;cost;execution_time;sequence
4;77915;2.08235788345336914062;[2, 1, 3]
4;77915;2.03466796875000000000;[2, 1, 3]
4;77915;2.04256439208984375000;[2, 1, 3]
4;77915;2.03954577445983886719;[2, 1, 3]
4;77915;2.00666427612304687500;[2, 1, 3]
4;77915;2.06693172454833984375;[2, 1, 3]
4;77915;2.04865097999572753906;[2, 1, 3]
4;77915;2.03656005859375000000;[2, 1, 3]
4;77915;2.00147891044616699219;[2, 1, 3]
4;77915;2.09002137184143066406;[2, 1, 3]
4;77915;2.08283376693725585938;[2, 1, 3]
4;77915;2.06434369087219238281;[2, 1, 3]
4;77915;2.04523515701293945312;[2, 1, 3]
4;77915;2.07729554176330566406;[2, 1, 3]
4;77915;2.05214047431945800781;[2, 1, 3]
4;77915;2.07473921775817871094;[2, 1, 3]
4;77915;2.10046601295471191406;[2, 1, 3]
4;77915;2.07868766784667968750;[2, 1, 3]
4;77915;2.02865529060363769531;[2, 1, 3]
4;77915;2.08538103103637695312;[2, 1, 3]
4;77915;2.07200121879577636719;[2, 1, 3]
4;77915;2.08168172836303710938;[2, 1, 3]
4;77915;1.99594950675964355469;[2, 1, 3]
4;77915;2.07790756225585937500;[2, 1, 3]
4;77915;2.04120230674743652344;[2, 1, 3]
4;77915;1.99233078956604003906;[2, 1, 3]
4;77915;2.08065724372863769531;[2, 1, 3]
4;77915;2.07250094413757324219;[2, 1, 3]
4;77915;2.08096551895141601562;[2, 1, 3]
4;77915;2.01978492736816406250;[2, 1, 3]
4;77915;2.04163742065429687500;[2, 1, 3]
4;77915;2.07732105255126953125;[2, 1, 3]
4;77915;2.06385111808776855469;[2, 1, 3]
4;77915;2.08493709564208984375;[2, 1, 3]
4;77915;2.04168939590454101562;[2, 1, 3]
4;77915;2.05280399322509765625;[2, 1, 3]
4;77915;2.14860224723815917969;[2, 1, 3]
4;77915;2.07167482376098632812;[2, 1, 3]
4;77915;2.03248572349548339844;[2, 1, 3]
4;77915;1.99840354919433593750;[2, 1, 3]
4;77915;2.03965663909912109375;[2, 1, 3]
4;77915;2.04858016967773437500;[2, 1, 3]
4;77915;2.04109954833984375000;[2, 1, 3]
4;77915;2.05816054344177246094;[2, 1, 3]
4;77915;2.05767107009887695312;[2, 1, 3]
4;77915;2.05967760086059570312;[2, 1, 3]
4;77915;2.07114291191101074219;[2, 1, 3]
4;77915;2.02322196960449218750;[2, 1, 3]
4;77915;1.99977898597717285156;[2, 1, 3]
4;77915;1.96154928207397460938;[2, 1, 3]
5;112129;2.08301925659179687500;[2, 4, 1, 3]
5;112129;2.08402013778686523438;[2, 4, 1, 3]
5;112129;2.01254081726074218750;[2, 4, 1, 3]
5;112129;2.01547574996948242188;[2, 4, 1, 3]
5;112129;2.07459044456481933594;[2, 4, 1, 3]
5;112129;2.14717388153076171875;[2, 4, 1, 3]
5;112129;2.07764267921447753906;[2, 4, 1, 3]
5;112129;2.09929013252258300781;[2, 4, 1, 3]
5;112129;2.05939722061157226562;[2, 4, 1, 3]
5;112129;2.04605388641357421875;[2, 4, 1, 3]
5;112129;2.14320445060729980469;[2, 4, 1, 3]
5;112129;2.03541302680969238281;[2, 4, 1, 3]
5;112129;2.03254151344299316406;[2, 4, 1, 3]
5;112129;2.06833529472351074219;[2, 4, 1, 3]
5;112129;2.12168288230895996094;[2, 4, 1, 3]
5;112129;2.09330749511718750000;[2, 4, 1, 3]
5;112129;2.19490838050842285156;[2, 4, 1, 3]
5;112129;2.07734107971191406250;[2, 4, 1, 3]
5;112129;2.05184435844421386719;[2, 4, 1, 3]
5;112129;2.09855484962463378906;[2, 4, 1, 3]
5;112129;2.09535121917724609375;[2, 4, 1, 3]
5;112129;2.07766318321228027344;[2, 4, 1, 3]
5;112129;2.10520839691162109375;[2, 4, 1, 3]
5;112129;2.08691406250000000000;[2, 4, 1, 3]
